Country,Code,Year,Sex,Age,Deaths,age_up,Source
Netherlands,NLD,2016,f,90,13899,94,who_mort_db
Netherlands,NLD,2016,f,95,6487,15,who_mort_db
Netherlands,NLD,2016,m,0,323,0,who_mort_db
Netherlands,NLD,2016,m,1,65,4,who_mort_db
Netherlands,NLD,2016,m,5,25,9,who_mort_db
Netherlands,NLD,2016,m,10,42,14,who_mort_db
Netherlands,NLD,2016,m,15,116,19,who_mort_db
Netherlands,NLD,2016,m,20,211,24,who_mort_db
Netherlands,NLD,2016,m,25,230,29,who_mort_db
Netherlands,NLD,2016,m,30,294,34,who_mort_db
Netherlands,NLD,2016,m,35,334,39,who_mort_db
Netherlands,NLD,2016,m,40,657,44,who_mort_db
Netherlands,NLD,2016,m,45,1155,49,who_mort_db
Netherlands,NLD,2016,m,50,1966,54,who_mort_db
Netherlands,NLD,2016,m,55,3097,59,who_mort_db
Netherlands,NLD,2016,m,60,4732,64,who_mort_db
Netherlands,NLD,2016,m,65,7364,69,who_mort_db
Netherlands,NLD,2016,m,70,8717,74,who_mort_db
Netherlands,NLD,2016,m,75,10449,79,who_mort_db
Netherlands,NLD,2016,m,80,12554,84,who_mort_db
Netherlands,NLD,2016,m,85,11586,89,who_mort_db
Netherlands,NLD,2016,m,90,6482,94,who_mort_db
Netherlands,NLD,2016,m,95,1781,15,who_mort_db
Netherlands,NLD,2017,f,0,260,0,who_mort_db
Netherlands,NLD,2017,f,1,41,4,who_mort_db
Netherlands,NLD,2017,f,5,33,9,who_mort_db
Netherlands,NLD,2017,f,10,37,14,who_mort_db
Netherlands,NLD,2017,f,15,72,19,who_mort_db
Netherlands,NLD,2017,f,20,90,24,who_mort_db
Netherlands,NLD,2017,f,25,98,29,who_mort_db
Netherlands,NLD,2017,f,30,173,34,who_mort_db
Netherlands,NLD,2017,f,35,256,39,who_mort_db
Netherlands,NLD,2017,f,40,429,44,who_mort_db
Netherlands,NLD,2017,f,45,877,49,who_mort_db
Netherlands,NLD,2017,f,50,1452,54,who_mort_db
Netherlands,NLD,2017,f,55,2332,59,who_mort_db
Netherlands,NLD,2017,f,60,3365,64,who_mort_db
Netherlands,NLD,2017,f,65,4692,69,who_mort_db
Netherlands,NLD,2017,f,70,6367,74,who_mort_db
Netherlands,NLD,2017,f,75,8026,79,who_mort_db
Netherlands,NLD,2017,f,80,11838,84,who_mort_db
Netherlands,NLD,2017,f,85,16114,89,who_mort_db
Netherlands,NLD,2017,f,90,14141,94,who_mort_db
Netherlands,NLD,2017,f,95,6860,15,who_mort_db
Netherlands,NLD,2017,m,0,347,0,who_mort_db
Netherlands,NLD,2017,m,1,46,4,who_mort_db
Netherlands,NLD,2017,m,5,46,9,who_mort_db
Netherlands,NLD,2017,m,10,62,14,who_mort_db
Netherlands,NLD,2017,m,15,156,19,who_mort_db
Netherlands,NLD,2017,m,20,214,24,who_mort_db
Netherlands,NLD,2017,m,25,260,29,who_mort_db
Netherlands,NLD,2017,m,30,271,34,who_mort_db
Netherlands,NLD,2017,m,35,376,39,who_mort_db
Netherlands,NLD,2017,m,40,592,44,who_mort_db
Netherlands,NLD,2017,m,45,1165,49,who_mort_db
Netherlands,NLD,2017,m,50,1941,54,who_mort_db
Netherlands,NLD,2017,m,55,3014,59,who_mort_db
Netherlands,NLD,2017,m,60,4608,64,who_mort_db
Netherlands,NLD,2017,m,65,6850,69,who_mort_db
Netherlands,NLD,2017,m,70,9174,74,who_mort_db
Netherlands,NLD,2017,m,75,10455,79,who_mort_db
Netherlands,NLD,2017,m,80,12520,84,who_mort_db
Netherlands,NLD,2017,m,85,11925,89,who_mort_db
Netherlands,NLD,2017,m,90,6629,94,who_mort_db
Netherlands,NLD,2017,m,95,2010,15,who_mort_db
Netherlands,NLD,2018,f,0,250,0,who_mort_db
Netherlands,NLD,2018,f,1,43,4,who_mort_db
Netherlands,NLD,2018,f,5,34,9,who_mort_db
Netherlands,NLD,2018,f,10,23,14,who_mort_db
Netherlands,NLD,2018,f,15,73,19,who_mort_db
Netherlands,NLD,2018,f,20,86,24,who_mort_db
Netherlands,NLD,2018,f,25,129,29,who_mort_db
Netherlands,NLD,2018,f,30,173,34,who_mort_db
Netherlands,NLD,2018,f,35,231,39,who_mort_db
Netherlands,NLD,2018,f,40,414,44,who_mort_db
Netherlands,NLD,2018,f,45,799,49,who_mort_db
Netherlands,NLD,2018,f,50,1456,54,who_mort_db
Netherlands,NLD,2018,f,55,2380,59,who_mort_db
Netherlands,NLD,2018,f,60,3430,64,who_mort_db
Netherlands,NLD,2018,f,65,4632,69,who_mort_db
Netherlands,NLD,2018,f,70,6900,74,who_mort_db
Netherlands,NLD,2018,f,75,8324,79,who_mort_db
Netherlands,NLD,2018,f,80,11805,84,who_mort_db
Netherlands,NLD,2018,f,85,16397,89,who_mort_db
Netherlands,NLD,2018,f,90,14209,94,who_mort_db
Netherlands,NLD,2018,f,95,7053,15,who_mort_db
Netherlands,NLD,2018,m,0,332,0,who_mort_db
Netherlands,NLD,2018,m,1,51,4,who_mort_db
Netherlands,NLD,2018,m,5,33,9,who_mort_db
Netherlands,NLD,2018,m,10,47,14,who_mort_db
Netherlands,NLD,2018,m,15,138,19,who_mort_db
Netherlands,NLD,2018,m,20,204,24,who_mort_db
Netherlands,NLD,2018,m,25,253,29,who_mort_db
Netherlands,NLD,2018,m,30,288,34,who_mort_db
Netherlands,NLD,2018,m,35,390,39,who_mort_db
Netherlands,NLD,2018,m,40,557,44,who_mort_db
Netherlands,NLD,2018,m,45,1107,49,who_mort_db
Netherlands,NLD,2018,m,50,1893,54,who_mort_db
Netherlands,NLD,2018,m,55,3089,59,who_mort_db
Netherlands,NLD,2018,m,60,4629,64,who_mort_db
Netherlands,NLD,2018,m,65,6822,69,who_mort_db
Netherlands,NLD,2018,m,70,9809,74,who_mort_db
Netherlands,NLD,2018,m,75,10740,79,who_mort_db
Netherlands,NLD,2018,m,80,12574,84,who_mort_db
Netherlands,NLD,2018,m,85,12427,89,who_mort_db
Netherlands,NLD,2018,m,90,7075,94,who_mort_db
Netherlands,NLD,2018,m,95,2064,15,who_mort_db
Netherlands,NLD,2019,f,0,275,0,who_mort_db
Netherlands,NLD,2019,f,1,44,4,who_mort_db
Netherlands,NLD,2019,f,5,24,9,who_mort_db
Netherlands,NLD,2019,f,10,28,14,who_mort_db
Netherlands,NLD,2019,f,15,84,19,who_mort_db
Netherlands,NLD,2019,f,20,109,24,who_mort_db
Netherlands,NLD,2019,f,25,137,29,who_mort_db
Netherlands,NLD,2019,f,30,184,34,who_mort_db
Netherlands,NLD,2019,f,35,230,39,who_mort_db
Netherlands,NLD,2019,f,40,391,44,who_mort_db
Netherlands,NLD,2019,f,45,767,49,who_mort_db
Netherlands,NLD,2019,f,50,1383,54,who_mort_db
Netherlands,NLD,2019,f,55,2240,59,who_mort_db
Netherlands,NLD,2019,f,60,3332,64,who_mort_db
Netherlands,NLD,2019,f,65,4653,69,who_mort_db
Netherlands,NLD,2019,f,70,6989,74,who_mort_db
Netherlands,NLD,2019,f,75,8431,79,who_mort_db
Netherlands,NLD,2019,f,80,11806,84,who_mort_db
Netherlands,NLD,2019,f,85,15599,89,who_mort_db
Netherlands,NLD,2019,f,90,13807,94,who_mort_db
Netherlands,NLD,2019,f,95,6940,15,who_mort_db
Netherlands,NLD,2019,m,0,342,0,who_mort_db
Netherlands,NLD,2019,m,1,54,4,who_mort_db
Netherlands,NLD,2019,m,5,25,9,who_mort_db
Netherlands,NLD,2019,m,10,38,14,who_mort_db
Netherlands,NLD,2019,m,15,132,19,who_mort_db
Netherlands,NLD,2019,m,20,220,24,who_mort_db
Netherlands,NLD,2019,m,25,233,29,who_mort_db
Netherlands,NLD,2019,m,30,282,34,who_mort_db
Netherlands,NLD,2019,m,35,392,39,who_mort_db
Netherlands,NLD,2019,m,40,578,44,who_mort_db
Netherlands,NLD,2019,m,45,1037,49,who_mort_db
Netherlands,NLD,2019,m,50,1823,54,who_mort_db
Netherlands,NLD,2019,m,55,3028,59,who_mort_db
Netherlands,NLD,2019,m,60,4406,64,who_mort_db
Netherlands,NLD,2019,m,65,6500,69,who_mort_db
Netherlands,NLD,2019,m,70,9676,74,who_mort_db
Netherlands,NLD,2019,m,75,11008,79,who_mort_db
Netherlands,NLD,2019,m,80,12871,84,who_mort_db
Netherlands,NLD,2019,m,85,12445,89,who_mort_db
Netherlands,NLD,2019,m,90,7133,94,who_mort_db
Netherlands,NLD,2019,m,95,2209,15,who_mort_db
Netherlands,NLD,2020,f,0,288,0,who_mort_db
Netherlands,NLD,2020,f,1,35,4,who_mort_db
Netherlands,NLD,2020,f,5,24,9,who_mort_db
Netherlands,NLD,2020,f,10,41,14,who_mort_db
Netherlands,NLD,2020,f,15,71,19,who_mort_db
Netherlands,NLD,2020,f,20,99,24,who_mort_db
Netherlands,NLD,2020,f,25,130,29,who_mort_db
Netherlands,NLD,2020,f,30,192,34,who_mort_db
Netherlands,NLD,2020,f,35,261,39,who_mort_db
Netherlands,NLD,2020,f,40,429,44,who_mort_db
Netherlands,NLD,2020,f,45,770,49,who_mort_db
Netherlands,NLD,2020,f,50,1363,54,who_mort_db
Netherlands,NLD,2020,f,55,2154,59,who_mort_db
Netherlands,NLD,2020,f,60,3444,64,who_mort_db
Netherlands,NLD,2020,f,65,4859,69,who_mort_db
Netherlands,NLD,2020,f,70,7524,74,who_mort_db
Netherlands,NLD,2020,f,75,9463,79,who_mort_db
Netherlands,NLD,2020,f,80,13059,84,who_mort_db
Netherlands,NLD,2020,f,85,17497,89,who_mort_db
Netherlands,NLD,2020,f,90,15029,94,who_mort_db
Netherlands,NLD,2020,f,95,7629,15,who_mort_db
Netherlands,NLD,2020,m,0,360,0,who_mort_db
Netherlands,NLD,2020,m,1,47,4,who_mort_db
Netherlands,NLD,2020,m,5,27,9,who_mort_db
Netherlands,NLD,2020,m,10,49,14,who_mort_db
Netherlands,NLD,2020,m,15,121,19,who_mort_db
Netherlands,NLD,2020,m,20,200,24,who_mort_db
Netherlands,NLD,2020,m,25,243,29,who_mort_db
Netherlands,NLD,2020,m,30,314,34,who_mort_db
Netherlands,NLD,2020,m,35,424,39,who_mort_db
Netherlands,NLD,2020,m,40,572,44,who_mort_db
Netherlands,NLD,2020,m,45,1126,49,who_mort_db
Netherlands,NLD,2020,m,50,2058,54,who_mort_db
Netherlands,NLD,2020,m,55,2995,59,who_mort_db
Netherlands,NLD,2020,m,60,4813,64,who_mort_db
Netherlands,NLD,2020,m,65,6990,69,who_mort_db
Netherlands,NLD,2020,m,70,10989,74,who_mort_db
Netherlands,NLD,2020,m,75,12902,79,who_mort_db
Netherlands,NLD,2020,m,80,15017,84,who_mort_db
Netherlands,NLD,2020,m,85,14296,89,who_mort_db
Netherlands,NLD,2020,m,90,8264,94,who_mort_db
Netherlands,NLD,2020,m,95,2510,15,who_mort_db
Oman,OMN,2016,f,0,327,0,who_mort_db
Oman,OMN,2016,f,1,97,4,who_mort_db
Oman,OMN,2016,f,5,31,9,who_mort_db
Oman,OMN,2016,f,10,25,14,who_mort_db
Oman,OMN,2016,f,15,34,19,who_mort_db
Oman,OMN,2016,f,20,44,24,who_mort_db
Oman,OMN,2016,f,25,57,29,who_mort_db
Oman,OMN,2016,f,30,55,34,who_mort_db
Oman,OMN,2016,f,35,73,39,who_mort_db
Oman,OMN,2016,f,40,54,44,who_mort_db
Oman,OMN,2016,f,45,52,49,who_mort_db
Oman,OMN,2016,f,50,92,54,who_mort_db
Oman,OMN,2016,f,55,162,59,who_mort_db
Oman,OMN,2016,f,60,191,64,who_mort_db
Oman,OMN,2016,f,65,290,69,who_mort_db
Oman,OMN,2016,f,70,326,74,who_mort_db
Oman,OMN,2016,f,75,369,79,who_mort_db
Oman,OMN,2016,f,80,286,84,who_mort_db
Oman,OMN,2016,f,85,343,25,who_mort_db
Oman,OMN,2016,m,0,452,0,who_mort_db
Oman,OMN,2016,m,1,111,4,who_mort_db
Oman,OMN,2016,m,5,63,9,who_mort_db
Oman,OMN,2016,m,10,52,14,who_mort_db
Oman,OMN,2016,m,15,115,19,who_mort_db
Oman,OMN,2016,m,20,236,24,who_mort_db
Oman,OMN,2016,m,25,234,29,who_mort_db
Oman,OMN,2016,m,30,259,34,who_mort_db
Oman,OMN,2016,m,35,233,39,who_mort_db
Oman,OMN,2016,m,40,218,44,who_mort_db
Oman,OMN,2016,m,45,242,49,who_mort_db
Oman,OMN,2016,m,50,267,54,who_mort_db
Oman,OMN,2016,m,55,315,59,who_mort_db
Oman,OMN,2016,m,60,338,64,who_mort_db
Oman,OMN,2016,m,65,398,69,who_mort_db
Oman,OMN,2016,m,70,485,74,who_mort_db
Oman,OMN,2016,m,75,467,79,who_mort_db
Oman,OMN,2016,m,80,391,84,who_mort_db
Oman,OMN,2016,m,85,398,25,who_mort_db
Oman,OMN,2017,f,0,394,0,who_mort_db
Oman,OMN,2017,f,1,70,4,who_mort_db
Oman,OMN,2017,f,5,45,9,who_mort_db
Oman,OMN,2017,f,10,38,14,who_mort_db
Oman,OMN,2017,f,15,34,19,who_mort_db
Oman,OMN,2017,f,20,43,24,who_mort_db
Oman,OMN,2017,f,25,54,29,who_mort_db
Oman,OMN,2017,f,30,79,34,who_mort_db
Oman,OMN,2017,f,35,78,39,who_mort_db
Oman,OMN,2017,f,40,71,44,who_mort_db
Oman,OMN,2017,f,45,62,49,who_mort_db
Oman,OMN,2017,f,50,100,54,who_mort_db
Oman,OMN,2017,f,55,162,59,who_mort_db
Oman,OMN,2017,f,60,208,64,who_mort_db
Oman,OMN,2017,f,65,298,69,who_mort_db
Oman,OMN,2017,f,70,371,74,who_mort_db
Oman,OMN,2017,f,75,397,79,who_mort_db
Oman,OMN,2017,f,80,302,84,who_mort_db
Oman,OMN,2017,f,85,381,25,who_mort_db
Oman,OMN,2017,m,0,446,0,who_mort_db
Oman,OMN,2017,m,1,103,4,who_mort_db
Oman,OMN,2017,m,5,49,9,who_mort_db
Oman,OMN,2017,m,10,50,14,who_mort_db
Oman,OMN,2017,m,15,77,19,who_mort_db
Oman,OMN,2017,m,20,201,24,who_mort_db
Oman,OMN,2017,m,25,248,29,who_mort_db
Oman,OMN,2017,m,30,257,34,who_mort_db
Oman,OMN,2017,m,35,231,39,who_mort_db
Oman,OMN,2017,m,40,234,44,who_mort_db
Oman,OMN,2017,m,45,250,49,who_mort_db
Oman,OMN,2017,m,50,284,54,who_mort_db
Oman,OMN,2017,m,55,348,59,who_mort_db
Oman,OMN,2017,m,60,346,64,who_mort_db
Oman,OMN,2017,m,65,358,69,who_mort_db
Oman,OMN,2017,m,70,422,74,who_mort_db
Oman,OMN,2017,m,75,489,79,who_mort_db
Oman,OMN,2017,m,80,428,84,who_mort_db
Oman,OMN,2017,m,85,417,25,who_mort_db
Oman,OMN,2018,f,0,367,0,who_mort_db
Oman,OMN,2018,f,1,80,4,who_mort_db
Oman,OMN,2018,f,5,43,9,who_mort_db
Oman,OMN,2018,f,10,29,14,who_mort_db
Oman,OMN,2018,f,15,21,19,who_mort_db
Oman,OMN,2018,f,20,30,24,who_mort_db
Oman,OMN,2018,f,25,53,29,who_mort_db
Oman,OMN,2018,f,30,54,34,who_mort_db
Oman,OMN,2018,f,35,80,39,who_mort_db
Oman,OMN,2018,f,40,68,44,who_mort_db
Oman,OMN,2018,f,45,67,49,who_mort_db
Oman,OMN,2018,f,50,85,54,who_mort_db
Oman,OMN,2018,f,55,116,59,who_mort_db
Oman,OMN,2018,f,60,219,64,who_mort_db
Oman,OMN,2018,f,65,240,69,who_mort_db
Oman,OMN,2018,f,70,381,74,who_mort_db
Oman,OMN,2018,f,75,448,79,who_mort_db
Oman,OMN,2018,f,80,288,84,who_mort_db
Oman,OMN,2018,f,85,229,89,who_mort_db
Oman,OMN,2018,f,90,100,94,who_mort_db
Oman,OMN,2018,f,95,73,15,who_mort_db
Oman,OMN,2018,m,0,399,0,who_mort_db
Oman,OMN,2018,m,1,122,4,who_mort_db
Oman,OMN,2018,m,5,50,9,who_mort_db
Oman,OMN,2018,m,10,54,14,who_mort_db
Oman,OMN,2018,m,15,84,19,who_mort_db
Oman,OMN,2018,m,20,132,24,who_mort_db
Oman,OMN,2018,m,25,192,29,who_mort_db
Oman,OMN,2018,m,30,244,34,who_mort_db
Oman,OMN,2018,m,35,226,39,who_mort_db
Oman,OMN,2018,m,40,275,44,who_mort_db
Oman,OMN,2018,m,45,243,49,who_mort_db
Oman,OMN,2018,m,50,267,54,who_mort_db
Oman,OMN,2018,m,55,307,59,who_mort_db
Oman,OMN,2018,m,60,362,64,who_mort_db
Oman,OMN,2018,m,65,322,69,who_mort_db
Oman,OMN,2018,m,70,409,74,who_mort_db
Oman,OMN,2018,m,75,454,79,who_mort_db
Oman,OMN,2018,m,80,378,84,who_mort_db
Oman,OMN,2018,m,85,261,89,who_mort_db
Oman,OMN,2018,m,90,108,94,who_mort_db
Oman,OMN,2018,m,95,59,15,who_mort_db
Oman,OMN,2019,f,0,319,0,who_mort_db
Oman,OMN,2019,f,1,89,4,who_mort_db
Oman,OMN,2019,f,5,41,9,who_mort_db
Oman,OMN,2019,f,10,29,14,who_mort_db
Oman,OMN,2019,f,15,26,19,who_mort_db
Oman,OMN,2019,f,20,45,24,who_mort_db
Oman,OMN,2019,f,25,50,29,who_mort_db
Oman,OMN,2019,f,30,70,34,who_mort_db
Oman,OMN,2019,f,35,79,39,who_mort_db
Oman,OMN,2019,f,40,71,44,who_mort_db
Oman,OMN,2019,f,45,72,49,who_mort_db
Oman,OMN,2019,f,50,85,54,who_mort_db
Oman,OMN,2019,f,55,130,59,who_mort_db
Oman,OMN,2019,f,60,242,64,who_mort_db
Oman,OMN,2019,f,65,266,69,who_mort_db
Oman,OMN,2019,f,70,339,74,who_mort_db
Oman,OMN,2019,f,75,449,79,who_mort_db
Oman,OMN,2019,f,80,301,84,who_mort_db
Oman,OMN,2019,f,85,242,89,who_mort_db
Oman,OMN,2019,f,90,107,94,who_mort_db
Oman,OMN,2019,f,95,67,15,who_mort_db
Oman,OMN,2019,m,0,367,0,who_mort_db
Oman,OMN,2019,m,1,99,4,who_mort_db
Oman,OMN,2019,m,5,51,9,who_mort_db
Oman,OMN,2019,m,10,39,14,who_mort_db
Oman,OMN,2019,m,15,70,19,who_mort_db
Oman,OMN,2019,m,20,136,24,who_mort_db
Oman,OMN,2019,m,25,216,29,who_mort_db
Oman,OMN,2019,m,30,246,34,who_mort_db
Oman,OMN,2019,m,35,269,39,who_mort_db
Oman,OMN,2019,m,40,286,44,who_mort_db
Oman,OMN,2019,m,45,269,49,who_mort_db
Oman,OMN,2019,m,50,283,54,who_mort_db
Oman,OMN,2019,m,55,349,59,who_mort_db
Oman,OMN,2019,m,60,360,64,who_mort_db
Oman,OMN,2019,m,65,372,69,who_mort_db
Oman,OMN,2019,m,70,453,74,who_mort_db
Oman,OMN,2019,m,75,527,79,who_mort_db
Oman,OMN,2019,m,80,402,84,who_mort_db
Oman,OMN,2019,m,85,256,89,who_mort_db
Oman,OMN,2019,m,90,98,94,who_mort_db
Oman,OMN,2019,m,95,56,15,who_mort_db
Oman,OMN,2020,f,0,305,0,who_mort_db
Oman,OMN,2020,f,1,67,4,who_mort_db
Oman,OMN,2020,f,5,25,9,who_mort_db
Oman,OMN,2020,f,10,31,14,who_mort_db
Oman,OMN,2020,f,15,31,19,who_mort_db
Oman,OMN,2020,f,20,35,24,who_mort_db
Oman,OMN,2020,f,25,66,29,who_mort_db
Oman,OMN,2020,f,30,86,34,who_mort_db
Oman,OMN,2020,f,35,96,39,who_mort_db
Oman,OMN,2020,f,40,116,44,who_mort_db
Oman,OMN,2020,f,45,90,49,who_mort_db
Oman,OMN,2020,f,50,133,54,who_mort_db
Oman,OMN,2020,f,55,159,59,who_mort_db
Oman,OMN,2020,f,60,283,64,who_mort_db
Oman,OMN,2020,f,65,379,69,who_mort_db
Oman,OMN,2020,f,70,480,74,who_mort_db
Oman,OMN,2020,f,75,495,79,who_mort_db
Oman,OMN,2020,f,80,447,84,who_mort_db
Oman,OMN,2020,f,85,293,89,who_mort_db
Oman,OMN,2020,f,90,152,94,who_mort_db
Oman,OMN,2020,f,95,102,15,who_mort_db
Oman,OMN,2020,m,0,337,0,who_mort_db
Oman,OMN,2020,m,1,74,4,who_mort_db
Oman,OMN,2020,m,5,38,9,who_mort_db
Oman,OMN,2020,m,10,36,14,who_mort_db
Oman,OMN,2020,m,15,66,19,who_mort_db
Oman,OMN,2020,m,20,125,24,who_mort_db
Oman,OMN,2020,m,25,223,29,who_mort_db
Oman,OMN,2020,m,30,271,34,who_mort_db
Oman,OMN,2020,m,35,333,39,who_mort_db
Oman,OMN,2020,m,40,354,44,who_mort_db
Oman,OMN,2020,m,45,385,49,who_mort_db
Oman,OMN,2020,m,50,442,54,who_mort_db
Oman,OMN,2020,m,55,487,59,who_mort_db
Oman,OMN,2020,m,60,542,64,who_mort_db
Oman,OMN,2020,m,65,515,69,who_mort_db
Oman,OMN,2020,m,70,595,74,who_mort_db
Oman,OMN,2020,m,75,646,79,who_mort_db
Oman,OMN,2020,m,80,588,84,who_mort_db
Oman,OMN,2020,m,85,353,89,who_mort_db
Oman,OMN,2020,m,90,165,94,who_mort_db
Oman,OMN,2020,m,95,78,15,who_mort_db
Qatar,QAT,2015,f,0,94,0,who_mort_db
Qatar,QAT,2015,f,1,18,4,who_mort_db
Qatar,QAT,2015,f,5,6,9,who_mort_db
Qatar,QAT,2015,f,10,8,14,who_mort_db
Qatar,QAT,2015,f,15,8,19,who_mort_db
Qatar,QAT,2015,f,20,9,24,who_mort_db
Qatar,QAT,2015,f,25,15,29,who_mort_db
Qatar,QAT,2015,f,30,11,34,who_mort_db
Qatar,QAT,2015,f,35,31,39,who_mort_db
Qatar,QAT,2015,f,40,16,44,who_mort_db
Qatar,QAT,2015,f,45,28,49,who_mort_db
Qatar,QAT,2015,f,50,26,54,who_mort_db
Qatar,QAT,2015,f,55,37,59,who_mort_db
Qatar,QAT,2015,f,60,33,64,who_mort_db
Qatar,QAT,2015,f,65,41,69,who_mort_db
Qatar,QAT,2015,f,70,54,74,who_mort_db
Qatar,QAT,2015,f,75,41,79,who_mort_db
Qatar,QAT,2015,f,80,39,84,who_mort_db
Qatar,QAT,2015,f,85,60,25,who_mort_db
Qatar,QAT,2015,m,0,102,0,who_mort_db
Qatar,QAT,2015,m,1,21,4,who_mort_db
Qatar,QAT,2015,m,5,11,9,who_mort_db
Qatar,QAT,2015,m,10,5,14,who_mort_db
Qatar,QAT,2015,m,15,36,19,who_mort_db
Qatar,QAT,2015,m,20,90,24,who_mort_db
Qatar,QAT,2015,m,25,126,29,who_mort_db
Qatar,QAT,2015,m,30,126,34,who_mort_db
Qatar,QAT,2015,m,35,130,39,who_mort_db
Qatar,QAT,2015,m,40,142,44,who_mort_db
Qatar,QAT,2015,m,45,138,49,who_mort_db
Qatar,QAT,2015,m,50,118,54,who_mort_db
Qatar,QAT,2015,m,55,137,59,who_mort_db
Qatar,QAT,2015,m,60,114,64,who_mort_db
Qatar,QAT,2015,m,65,83,69,who_mort_db
Qatar,QAT,2015,m,70,65,74,who_mort_db
Qatar,QAT,2015,m,75,67,79,who_mort_db
Qatar,QAT,2015,m,80,54,84,who_mort_db
Qatar,QAT,2015,m,85,45,25,who_mort_db
Qatar,QAT,2016,f,0,78,0,who_mort_db
Qatar,QAT,2016,f,1,13,4,who_mort_db
Qatar,QAT,2016,f,5,10,9,who_mort_db
Qatar,QAT,2016,f,10,4,14,who_mort_db
Qatar,QAT,2016,f,15,7,19,who_mort_db
Qatar,QAT,2016,f,20,8,24,who_mort_db
Qatar,QAT,2016,f,25,12,29,who_mort_db
Qatar,QAT,2016,f,30,27,34,who_mort_db
Qatar,QAT,2016,f,35,23,39,who_mort_db
Qatar,QAT,2016,f,40,22,44,who_mort_db
Qatar,QAT,2016,f,45,24,49,who_mort_db
Qatar,QAT,2016,f,50,22,54,who_mort_db
Qatar,QAT,2016,f,55,34,59,who_mort_db
Qatar,QAT,2016,f,60,52,64,who_mort_db
Qatar,QAT,2016,f,65,45,69,who_mort_db
Qatar,QAT,2016,f,70,50,74,who_mort_db
Qatar,QAT,2016,f,75,37,79,who_mort_db
Qatar,QAT,2016,f,80,53,84,who_mort_db
Qatar,QAT,2016,f,85,39,25,who_mort_db
Qatar,QAT,2016,m,0,82,0,who_mort_db
Qatar,QAT,2016,m,1,14,4,who_mort_db
Qatar,QAT,2016,m,5,11,9,who_mort_db
Qatar,QAT,2016,m,10,10,14,who_mort_db
Qatar,QAT,2016,m,15,25,19,who_mort_db
Qatar,QAT,2016,m,20,96,24,who_mort_db
Qatar,QAT,2016,m,25,133,29,who_mort_db
Qatar,QAT,2016,m,30,134,34,who_mort_db
Qatar,QAT,2016,m,35,144,39,who_mort_db
Qatar,QAT,2016,m,40,110,44,who_mort_db
Qatar,QAT,2016,m,45,151,49,who_mort_db
Qatar,QAT,2016,m,50,125,54,who_mort_db
Qatar,QAT,2016,m,55,142,59,who_mort_db
Qatar,QAT,2016,m,60,103,64,who_mort_db
Qatar,QAT,2016,m,65,91,69,who_mort_db
Qatar,QAT,2016,m,70,80,74,who_mort_db
Qatar,QAT,2016,m,75,69,79,who_mort_db
Qatar,QAT,2016,m,80,69,84,who_mort_db
Qatar,QAT,2016,m,85,58,25,who_mort_db
Qatar,QAT,2017,f,0,68,0,who_mort_db
Qatar,QAT,2017,f,1,13,4,who_mort_db
Qatar,QAT,2017,f,5,6,9,who_mort_db
Qatar,QAT,2017,f,10,3,14,who_mort_db
Qatar,QAT,2017,f,15,2,19,who_mort_db
Qatar,QAT,2017,f,20,3,24,who_mort_db
Qatar,QAT,2017,f,25,9,29,who_mort_db
Qatar,QAT,2017,f,30,9,34,who_mort_db
Qatar,QAT,2017,f,35,14,39,who_mort_db
Qatar,QAT,2017,f,40,22,44,who_mort_db
Qatar,QAT,2017,f,45,23,49,who_mort_db
Qatar,QAT,2017,f,50,38,54,who_mort_db
Qatar,QAT,2017,f,55,38,59,who_mort_db
Qatar,QAT,2017,f,60,44,64,who_mort_db
Qatar,QAT,2017,f,65,65,69,who_mort_db
Qatar,QAT,2017,f,70,46,74,who_mort_db
Qatar,QAT,2017,f,75,56,79,who_mort_db
Qatar,QAT,2017,f,80,46,84,who_mort_db
Qatar,QAT,2017,f,85,78,25,who_mort_db
Qatar,QAT,2017,m,0,83,0,who_mort_db
Qatar,QAT,2017,m,1,19,4,who_mort_db
Qatar,QAT,2017,m,5,10,9,who_mort_db
Qatar,QAT,2017,m,10,11,14,who_mort_db
Qatar,QAT,2017,m,15,36,19,who_mort_db
Qatar,QAT,2017,m,20,78,24,who_mort_db
Qatar,QAT,2017,m,25,133,29,who_mort_db
Qatar,QAT,2017,m,30,127,34,who_mort_db
Qatar,QAT,2017,m,35,138,39,who_mort_db
Qatar,QAT,2017,m,40,120,44,who_mort_db
Qatar,QAT,2017,m,45,117,49,who_mort_db
Qatar,QAT,2017,m,50,113,54,who_mort_db
Qatar,QAT,2017,m,55,148,59,who_mort_db
Qatar,QAT,2017,m,60,115,64,who_mort_db
Qatar,QAT,2017,m,65,96,69,who_mort_db
Qatar,QAT,2017,m,70,76,74,who_mort_db
Qatar,QAT,2017,m,75,66,79,who_mort_db
Qatar,QAT,2017,m,80,54,84,who_mort_db
Qatar,QAT,2017,m,85,62,25,who_mort_db
Qatar,QAT,2019,f,0,70,0,who_mort_db
Qatar,QAT,2019,f,1,14,4,who_mort_db
Qatar,QAT,2019,f,5,11,9,who_mort_db
Qatar,QAT,2019,f,10,5,14,who_mort_db
Qatar,QAT,2019,f,15,9,19,who_mort_db
Qatar,QAT,2019,f,20,9,24,who_mort_db
Qatar,QAT,2019,f,25,8,29,who_mort_db
