Country,iso3,sex,age,Nx,Dxhat_WM,Dx_expected,Dx_observed,GHE_2019,Dxhat_spinoff
Brunei Darussalam,BRN,Male,85,644,162.601965080759,158.4227923379,NA,NA,114.40785186354508
Bhutan,BTN,Female,0,31392,128.346072499211,168.938460845751,NA,NA,106.76094134435681
Bhutan,BTN,Female,5,30498,11.3829008084575,14.4215759258567,NA,NA,14.44683436733029
Bhutan,BTN,Female,10,32637,24.3586390146186,27.8130392855809,NA,NA,12.99996947523099
Bhutan,BTN,Female,15,34130,14.3669580889422,15.4516884919894,NA,NA,18.11322274716116
Bhutan,BTN,Female,20,34722,19.4853893499681,20.6022513226525,NA,NA,31.261667940401473
Bhutan,BTN,Female,25,35391,25.4111569970839,26.7829267194483,NA,NA,46.17086375967396
Bhutan,BTN,Female,30,34545,32.5037932280479,33.9937146823766,NA,NA,64.72728201399504
Bhutan,BTN,Female,35,28598,38.140255152036,39.1442775130397,NA,NA,72.96899271163237
Bhutan,BTN,Female,40,22349,43.761884303567,44.2948403437029,NA,NA,76.5063760229884
Bhutan,BTN,Female,45,17924,55.4322600838392,55.6260785711618,NA,NA,83.61673708427443
Bhutan,BTN,Female,50,15488,73.8803124624843,74.168104761549,NA,NA,101.85707101223691
Bhutan,BTN,Female,55,12086,90.332413690016807,91.6800183858037,NA,NA,116.80369181643894
Bhutan,BTN,Female,60,10136,120.70487717295,123.613507935915,NA,NA,142.58434314209362
Bhutan,BTN,Female,65,7120,138.192895866632,142.155534126302,NA,NA,156.15178027571008
Bhutan,BTN,Female,70,5602,196.534053411991,200.871950395862,NA,NA,200.47906318651258
Bhutan,BTN,Female,75,4202,256.615197777915,258.558254099289,NA,NA,243.73820582514503
Bhutan,BTN,Female,80,2561,270.884937890298,266.79915462835,NA,NA,238.3645089369831
Bhutan,BTN,Female,85,2144,401.653160044536,385.262099733602,NA,NA,395.8479715983147
Bhutan,BTN,Male,0,32463,156.842052224674,212.203188623321,NA,NA,135.19375397056763
Bhutan,BTN,Male,5,31475,13.2137494014096,17.5119136242546,NA,NA,16.37744134038216
Bhutan,BTN,Male,10,33626,30.2073290297304,36.0539398146419,NA,NA,14.672936499404623
Bhutan,BTN,Male,15,35600,26.6864321855489,29.8732644178461,NA,NA,22.620864812355514
Bhutan,BTN,Male,20,39586,37.9565727904894,41.204502645305,NA,NA,41.577312294611716
Bhutan,BTN,Male,25,43615,46.7037248622646,50.4755157404986,NA,NA,66.53349252161787
Bhutan,BTN,Male,30,41173,51.002119731747,54.5959660050291,NA,NA,90.12559728016359
Bhutan,BTN,Male,35,34365,56.7668295462706,58.7164162695597,NA,NA,101.65041740274465
Bhutan,BTN,Male,40,27926,69.3808024883255,69.0175419308859,NA,NA,106.41155691432878
Bhutan,BTN,Male,45,21405,83.1852654260642,80.3487801583447,NA,NA,106.42935114448869
Bhutan,BTN,Male,50,17901,114.640861944898,109.191932010058,NA,NA,114.38999019303935
Bhutan,BTN,Male,55,13539,140.240084554929,131.854408464976,NA,NA,119.61377628297741
Bhutan,BTN,Male,60,11167,190.855695225423,178.209473940944,NA,NA,142.0094219039115
Bhutan,BTN,Male,65,8485,232.533962511077,216.323638887851,NA,NA,172.05622242185933
Bhutan,BTN,Male,70,7152,320.1348634485,299.762756744594,NA,NA,243.44920090238872
Bhutan,BTN,Male,75,5278,373.556903329901,346.117822220562,NA,NA,303.04943536189757
Bhutan,BTN,Male,80,3120,363.919861725009,330.666133728573,NA,NA,315.59283470363795
Bhutan,BTN,Male,85,2211,460.654815934097,412.04502645305,NA,NA,475.31595499209504
Botswana,BWA,Female,0,134229,913.294935577488,1098.03874378738,NA,NA,1052.8510515716903
Botswana,BWA,Female,5,132150,77.7611184653709,91.0720164498485,NA,NA,66.15450633645554
Botswana,BWA,Female,10,121893,41.3210951172239,44.5010989470851,NA,NA,50.01925493361026
Botswana,BWA,Female,15,111435,135.963731044832,135.57311539693401,NA,NA,82.2049882837974
Botswana,BWA,Female,20,100947,225.863565857662,221.470585457586,NA,NA,150.7232171746869
Botswana,BWA,Female,25,100079,328.498416654288,321.856785407987,NA,NA,261.6713205471936
Botswana,BWA,Female,30,97484,494.300192361141,480.197904917383,NA,NA,352.20685884976945
Botswana,BWA,Female,35,94764,689.407955655571,660.272119261402,NA,NA,461.18856191821584
Botswana,BWA,Female,40,80002,786.34293122122,745.134680044215,NA,NA,457.60591023561585
Botswana,BWA,Female,45,59700,682.8114491886,643.713570815975,NA,NA,403.2123425285229
Botswana,BWA,Female,50,42805,622.67277356693,585.75865125698,NA,NA,379.32122536410816
Botswana,BWA,Female,55,37981,672.005673583998,637.50411514894,NA,NA,451.8785159869809
Botswana,BWA,Female,60,35434,796.649839112036,760.658319211803,NA,NA,619.8018298732147
Botswana,BWA,Female,65,26599,790.592744915208,759.623409933964,NA,NA,772.0498923332719
Botswana,BWA,Female,70,17068,787.35029985184,750.309226433411,NA,NA,930.5423156189617
Botswana,BWA,Female,75,11563,837.663191480031,787.565960435622,NA,NA,1227.8103891255496
Botswana,BWA,Female,80,5515,628.734226501534,576.444467756427,NA,NA,1209.3403830213535
Botswana,BWA,Female,85,2878,652.668703470373,587.828469812659,NA,NA,1928.996389349269
Botswana,BWA,Male,0,137546,1088.69503840123,1343.31224263527,NA,NA,1286.900029367617
Botswana,BWA,Male,5,135080,84.654013420387,103.490927783919,NA,NA,93.87059688830128
Botswana,BWA,Male,10,124635,63.4423937758643,71.4087401709039,NA,NA,77.70451057942435
Botswana,BWA,Male,15,114070,222.043941735292,229.7498596803,NA,NA,133.1818959140084
Botswana,BWA,Male,20,102793,325.95307506523,327.031331797183,NA,NA,205.46388642532708
Botswana,BWA,Male,25,98690,402.009910215298,401.544799801605,NA,NA,304.7818319289837
Botswana,BWA,Male,30,89772,550.416989706353,544.362280143412,NA,NA,421.2449652897697
Botswana,BWA,Male,35,83269,779.664131293091,752.379044989089,NA,NA,595.6049862425181
Botswana,BWA,Male,40,69073,966.034543908036,904.51070883145,NA,NA,625.7712224207484
Botswana,BWA,Male,45,52240,993.708185251856,910.720164498485,NA,NA,606.3359645627421
Botswana,BWA,Male,50,37552,980.664046216757,888.987069663862,NA,NA,590.6897240008417
Botswana,BWA,Male,55,28245,955.347399370527,857.939791328686,NA,NA,621.0771979892004
Botswana,BWA,Male,60,23651,1060.03481758321,942.8023521115,NA,NA,803.9837172715528
Botswana,BWA,Male,65,18567,1079.02531672239,954.186354167731,NA,NA,1013.9053373203029
Botswana,BWA,Male,70,12478,990.453504749857,877.603067607631,NA,NA,1157.257056188828
Botswana,BWA,Male,75,7449,817.720565896053,718.227038820396,NA,NA,1209.1397738226824
Botswana,BWA,Male,80,2863,450.886021979636,387.056069911856,NA,NA,852.5936876323672
Botswana,BWA,Male,85,1126,323.776514959948,276.320777183063,NA,NA,841.3479169788799
Central African Republic,CAF,Female,0,366177,7350.85350413995,8206.19901210485,NA,NA,7954.283683651104
Central African Republic,CAF,Female,5,346748,533.740827043711,600.907119073629,NA,NA,851.5968665148637
Central African Republic,CAF,Female,10,332451,254.745586457345,269.135924666528,NA,NA,596.8444005514931
Central African Republic,CAF,Female,15,298235,560.573947642547,554.909342857895,NA,NA,768.413165170096
Central African Republic,CAF,Female,20,241013,655.632932102194,627.331373495433,NA,NA,994.3560687914172
Central African Republic,CAF,Female,25,178505,786.912338558714,737.921771631134,NA,NA,1125.7535292390037
Central African Republic,CAF,Female,30,138406,888.161462540575,817.194534896547,NA,NA,1150.7574904182904
Central African Republic,CAF,Female,35,112311,1037.95609466199,937.571693929212,NA,NA,1210.176335537076
Central African Republic,CAF,Female,40,92720,1164.48881623619,1035.43930289886,NA,NA,1176.035358252699
Central African Republic,CAF,Female,45,80032,1360.61143980315,1184.19806853272,NA,NA,1170.3899786769127
Central African Republic,CAF,Female,50,67029,1472.93553910648,1250.74804263208,NA,NA,1207.3140139662808
Central African Republic,CAF,Female,55,55437,1638.61984311317,1363.29579294717,NA,NA,1248.9928479577645
Central African Republic,CAF,Female,60,44939,1766.15037711134,1454.31266928895,NA,NA,1395.7484500601486
Central African Republic,CAF,Female,65,33490,1746.77691389642,1441.58988012289,NA,NA,1520.5475865434219
Central African Republic,CAF,Female,70,22568,1728.49002030839,1450.39796493016,NA,NA,1593.7532396671793
Central African Republic,CAF,Female,75,14971,1684.44461267008,1434.73914749502,NA,NA,1667.1969192248714
Central African Republic,CAF,Female,80,7700,1275.46254105321,1093.18119219095,NA,NA,1445.5370920408834
Central African Republic,CAF,Female,85,2990,850.650430462401,742.815152079616,NA,NA,1197.6729503987274
Central African Republic,CAF,Male,0,372065,8553.73340699018,9450.09632210906,NA,NA,9029.468327567487
Central African Republic,CAF,Male,5,350619,541.134167933505,604.821823432415,NA,NA,1075.7968101095569
Central African Republic,CAF,Male,10,334903,409.47747458597,437.46821209431897,NA,NA,723.0665239235633
Central African Republic,CAF,Male,15,299019,1024.35611166742,1049.14076815461,NA,NA,951.0742740234735
Central African Republic,CAF,Male,20,241758,1085.24835786848,1081.43707911459,NA,NA,1169.6266176626045
Central African Republic,CAF,Male,25,178714,918.538883791207,891.573917713479,NA,NA,1151.3366115274487
Central African Republic,CAF,Male,30,138721,984.72920912549,930.720961301337,NA,NA,1205.7851196140682
Central African Republic,CAF,Male,35,111897,1231.85641412201,1136.24294013759,NA,NA,1345.8815740520336
Central African Republic,CAF,Male,40,90228,1592.88968116881,1442.56855621259,NA,NA,1400.7624350619908
Central African Republic,CAF,Male,45,76549,1984.45950714835,1769.44637017121,NA,NA,1497.4279161769605
Central African Republic,CAF,Male,50,62000,2223.35211633842,1962.2455598414101,NA,NA,1565.3662946931715
Central African Republic,CAF,Male,55,48130,2362.05551173493,2053.26243618318,NA,NA,1550.1847189244734
Central African Republic,CAF,Male,60,36015,2383.37443652217,2040.53964701713,NA,NA,1611.5070925697275
Central African Republic,CAF,Male,65,24617,2131.41229593139,1802.72135722089,NA,NA,1585.021056648982
Central African Republic,CAF,Male,70,15117,1755.97820773492,1487.58765633862,NA,NA,1492.6924796916283
Central African Republic,CAF,Male,75,8850,1384.80253598932,1173.43263154606,NA,NA,1376.9255130138902
Central African Republic,CAF,Male,80,3781,818.848805606326,690.945319325704,NA,NA,962.847512656022
Central African Republic,CAF,Male,85,1059,364.05532008179,313.176348702868,NA,NA,537.3688166692269
Canada,CAN,Female,0,972207,654.434146037079,894.740911427534,792.24401698726,NA,754.3878021057678
Canada,CAN,Female,5,966024,42.8354256727419,66.7875324880742,66.8777416937297,NA,51.0255887121628
Canada,CAN,Female,10,968771,67.1552914210226,99.6512389504599,87.4555083687235,NA,66.35556613165602
Canada,CAN,Female,15,971038,170.006374813108,228.985825673397,246.933200099925,NA,206.4340083564388
Canada,CAN,Female,20,1155236,306.295212402672,379.52280366239,437.277541843617,NA,319.8694111018125
Canada,CAN,Female,25,1343606,476.67715077184,559.74312942386,581.321908568574,NA,391.6763958204091
Canada,CAN,Female,30,1310409,629.677443200864,676.356281387165,751.088483637272,NA,502.5816005440888
Canada,CAN,Female,35,1330404,820.248591503586,842.795052825698,962.010592055958,NA,734.0773518636963
Canada,CAN,Female,40,1239077,1144.02987259922,1156.59044356332,1214.08823382463,NA,1100.3424246127552
Canada,CAN,Female,45,1193687,1694.30507021881,1736.47584468993,1738.82128403697,NA,1781.0736213612895
Canada,CAN,Female,50,1207497,2847.10042003788,2945.01214685508,2767.70961778666,NA,2919.772231641973
Canada,CAN,Female,55,1378179,5116.86856660929,5366.3252294386,5020.97506869847,NA,4823.4209250771255
Canada,CAN,Female,60,1287326,7152.29346777109,7430.37801918908,7294.81828628529,NA,6886.597272116125
Canada,CAN,Female,65,1102782,9249.34995372437,9527.29451540195,9512.07264551587,NA,9508.2163041975109
Canada,CAN,Female,70,925427,12718.7992411152,12839.1080311598,12840.5264051961,NA,12972.726619822315
Canada,CAN,Female,75,657537,15442.107978246,15014.4733750571,15309.8584061954,NA,15363.877308853653
Canada,CAN,Female,80,458654,21507.6928238521,19376.865378048,19193.9118661004,NA,19547.84722295216
Canada,CAN,Female,85,542118,76927.117391627093,65316.08653421,71518.0280789408,NA,71494.37642145045
Canada,CAN,Male,0,1020925,872.355133315437,1089.80291107524,936.288383712216,NA,941.2850495601574
Canada,CAN,Male,5,1011765,62.8002771395006,85.869684627524,77.1666250312266,NA,74.2672893037367
Canada,CAN,Male,10,1014230,91.3261569810532,124.033988906423,118.322158381214,NA,98.9302625283472
Canada,CAN,Male,15,1017281,336.650350191026,429.34842313762,437.277541843617,NA,417.2316462938487
Canada,CAN,Male,20,1208233,775.328621305766,904.281987497259,1013.45500874344,NA,802.3616618774886
Canada,CAN,Male,25,1389541,1274.67958828773,1401.47806268626,1512.46585061204,NA,866.716618240597
Canada,CAN,Male,30,1315956,1505.89528048719,1510.67037770644,1692.52130901824,NA,890.4838609447539
Canada,CAN,Male,35,1321892,1638.38978881,1571.0971928147,1857.14344241819,NA,1197.2706495807813
Canada,CAN,Male,40,1224232,1916.75975805858,1827.64612713397,2232.68768423682,NA,1712.055220035683
Canada,CAN,Male,45,1189671,2793.45333636118,2777.51325585325,2932.33175118661,NA,2676.530686146354
Canada,CAN,Male,50,1215983,4193.94617249774,4289.24375312299,4429.36427679241,NA,4457.972912210858
Canada,CAN,Male,55,1380774,7582.46003425888,7851.24548582028,7886.42907819136,NA,7602.407554496116
Canada,CAN,Male,60,1275239,11175.9394128697,11436.5698489102,11235.4606045466,NA,10647.673701578024
Canada,CAN,Male,65,1047397,13730.2923002835,13950.1133335011,14383.8589058206,NA,14119.602265796486
Canada,CAN,Male,70,867426,17988.8537431716,18133.3451302938,17923.2347739196,NA,18718.401992790386
Canada,CAN,Male,75,568286,19221.5263244117,19119.2563241654,19662.0560579565,NA,20354.361599683318
Canada,CAN,Male,80,355943,22679.7656709156,21940.234482114,21719.8327254559,NA,22923.33979396224
Canada,CAN,Male,85,307404,44290.0886784226,42004.0573371822,48512.0849362978,NA,51171.95420764218
Switzerland,CHE,Female,0,220549,138.71739673076,154.001273996004,151.855458832064,NA,148.37069640083382
Switzerland,CHE,Female,5,210680,9.85835114469728,10.8590641920259,13.8050417120058,NA,11.85381066753751
Switzerland,CHE,Female,10,199672,13.0934347013828,13.8206271534876,15.7771905280066,NA,13.446669907695668
Switzerland,CHE,Female,15,208407,22.6770775414481,22.7053160378724,26.6240090160112,NA,24.667963359719245
Switzerland,CHE,Female,20,237940,28.4454383816287,27.6412543069751,42.4011995440178,NA,38.20574688859894
Switzerland,CHE,Female,25,274083,48.2094716155704,46.3978197295654,40.429050728017,NA,55.35010471310153
Switzerland,CHE,Female,30,295996,68.8552253046211,65.1543851521556,63.1087621120265,NA,78.22073238060489
Switzerland,CHE,Female,35,309618,126.787849552991,119.449706112285,118.32892896005,NA,114.50870723467698
Switzerland,CHE,Female,40,283607,159.098039536134,150.052523380722,159.744054096067,NA,177.30323821504314
Switzerland,CHE,Female,45,296216,293.432856334406,280.361293685033,282.017280688118,NA,323.9566665224013
Switzerland,CHE,Female,50,334883,537.537322523787,518.273518255784,462.468897352194,NA,594.3924234354946
Switzerland,CHE,Female,55,319584,847.3083142474,820.352940324869,746.458326856313,NA,897.6497154094342
Switzerland,CHE,Female,60,265426,1111.91374878515,1045.43172539595,1039.32242603244,NA,1140.6779783173486
Switzerland,CHE,Female,65,225857,1633.07218687582,1501.51242146104,1430.7939660086,NA,1589.9712421203935
Switzerland,CHE,Female,70,219576,2600.88597961636,2363.32724324637,2405.03548111301,NA,2459.361757274387
Switzerland,CHE,Female,75,178531,3610.96389019247,3268.57832179981,3633.68419348153,NA,3496.657378435171
Switzerland,CHE,Female,80,130571,5669.87096478178,5100.79860729073,5244.92977615421,NA,5431.214761446614
Switzerland,CHE,Female,85,149774,21453.7173114108,19553.2258592234,22691.5442769055,NA,21888.42384652725
Switzerland,CHE,Male,0,231280,171.688059328259,193.488780148826,201.159179232085,NA,168.36781883326177
Switzerland,CHE,Male,5,222436,13.2033768711445,14.8078148073081,14.7911161200062,NA,12.28961160690339
Switzerland,CHE,Male,10,209997,14.9408986753912,15.7950024611287,20.7075625680087,NA,15.852418999303547
Switzerland,CHE,Male,15,216791,52.3017612708597,52.3209456524886,61.1366132960257,NA,60.867807721763334
Switzerland,CHE,Male,20,246246,95.1258280686367,92.7956394591308,117.342854552049,NA,91.83446078214456
Switzerland,CHE,Male,25,281460,116.99908878103,113.526580189362,130.161821856055,NA,115.97940006050088
Switzerland,CHE,Male,30,301576,131.973951253425,126.360019689029,138.050417120058,NA,139.197902693522
Switzerland,CHE,Male,35,312034,184.181043181894,176.706590033877,199.187030416084,NA,190.0953410641092
Switzerland,CHE,Male,40,287248,262.250120186485,253.707227031879,235.671783512099,NA,286.9028800670407
Switzerland,CHE,Male,45,299517,452.527768061854,437.32413064249897,441.761334784186,NA,495.3434665336653
Switzerland,CHE,Male,50,341873,927.324811223189,884.520137823204,839.149321208353,NA,963.2320475015288
Switzerland,CHE,Male,55,324282,1415.96058976914,1342.57520919593,1295.70177211254,NA,1491.064051517634
Switzerland,CHE,Male,60,270397,2058.14956595032,1904.28498421982,1859.73633348878,NA,1990.3238347042645
Switzerland,CHE,Male,65,215755,2670.93211389878,2386.03255928425,2464.19994559304,NA,2634.216398593044
Switzerland,CHE,Male,70,201943,4222.70625598013,3645.68400555926,3757.92956888958,NA,3839.2486213015322
Switzerland,CHE,Male,75,151943,4964.39246318395,4214.30409415989,5014.18836468211,NA,4932.184196458664
Switzerland,CHE,Male,80,98229,6281.40031902252,5319.95426643889,6128.45244572258,NA,6190.536375770893
Switzerland,CHE,Male,85,80641,13785.0763426952,11952.8681124591,14633.3442147262,NA,14093.809143213342
Chile,CHL,Female,0,570363,695.529302151689,748.406954140999,545.152111324376,NA,735.172629183662
Chile,CHL,Female,5,621865,67.9824458492054,72.5913848961898,50.6425458607344,NA,82.66798940404692
Chile,CHL,Female,10,614053,86.7047899159918,88.950006844627,73.4813410528303,NA,103.52401102797162
Chile,CHL,Female,15,611781,153.814954613722,150.294839151266,158.878575249363,NA,164.39014162587196
Chile,CHL,Female,20,690833,225.326184564301,214.706913073238,231.36692520688501,NA,229.21381972311303
Chile,CHL,Female,25,783760,299.297113261918,282.186228610541,289.953399830087,NA,286.65215360723465
Chile,CHL,Female,30,760568,357.201537045444,331.262094455852,389.252509360939,NA,361.8493112466736
Chile,CHL,Female,35,692548,472.135023066496,435.548309377139,476.635725748088,NA,502.03454976037006
Chile,CHL,Female,40,661077,731.53257464391,677.860396988364,736.79939271892,NA,756.700069118783
Chile,CHL,Female,45,632832,1045.50836102614,978.450075290896,1091.29721374406,NA,1164.4006852284037
Chile,CHL,Female,50,619294,1618.46919534451,1526.46391056354,1625.52642302004,NA,1769.870852795748
Chile,CHL,Female,55,587199,2468.31565698025,2337.23811088296,2563.90300808659,NA,2554.044207694215
Chile,CHL,Female,60,514838,3095.2868566943,2855.60194387406,3568.80999653881,NA,3573.8623862669574
Chile,CHL,Female,65,432902,4282.83877757902,3863.7020214465,4442.64216041031,NA,4922.999728603673
Chile,CHL,Female,70,317940,5806.00438784446,5192.84005475702,5610.39968849313,NA,5839.304703658332
Chile,CHL,Female,75,235874,6733.19532682962,5994.41253023044,6965.83253358925,NA,7365.602473253442
Chile,CHL,Female,80,166728,8407.23639299117,7423.74712297513,8319.27939649476,NA,9148.625761997479
Chile,CHL,Female,85,176085,22513.7300655945,19903.3308418891,21249.016448507,NA,21765.956300045502
Chile,CHL,Male,0,591860,843.074261676036,918.127656856035,736.79939271892,NA,854.498523613469
